model,iterations,mutation_models,Output_difference_PyTorch_TensorFlow
resnet50,23,resnet50-imagenet_origin-LMerg1-Edge11-LMerg24-NLAll25-NLAll34_23,0.008491007552748897
resnet50,24,resnet50-imagenet_origin-Edge2-NLAll4-MDtype5-MParam56-NLAll68-LMerg95_24,0.008491007552748897
resnet50,25,resnet50-imagenet_origin-LMerg1-Edge11-LMerg24-NLAll25-LMerg43_25,0.008491007552748897
resnet50,26,resnet50-imagenet_origin-Edge2-NLAll3_26,0.008491007552748897
resnet50,27,resnet50-imagenet_origin-LMerg1-Edge14-Edge47-MDtype55_27,0.008491007552748897
resnet50,28,resnet50-imagenet_origin-LMerg1-Edge11-LMerg24_28,0.008491007552748897
resnet50,29,resnet50-imagenet_origin-Edge2-NLAll57-NLAll90_29,0.008491007552748897
resnet50,30,resnet50-imagenet_origin-MDtype29-MShape50_30,0.0
resnet50,31,resnet50-imagenet_origin-MParam31_31,0.0
resnet50,32,resnet50-imagenet_origin_32,0.0
resnet50,33,resnet50-imagenet_origin-MDims13_33,0.0
resnet50,34,resnet50-imagenet_origin-Edge2-NLAll4-MParam6-SpecialI7-MShape38_34,
resnet50,35,resnet50-imagenet_origin-LMerg1-Edge14-Edge47_35,
resnet50,36,resnet50-imagenet_origin-LMerg1-Edge11-MParam77_36,
resnet50,37,resnet50-imagenet_origin-LMerg1-MParam20_37,
resnet50,38,resnet50-imagenet_origin-Edge2-NLAll4-MDtype5-LMerg23-NLAll63-NLAll73_38,
resnet50,39,resnet50-imagenet_origin-Edge2-NLAll8-NLAll22-MParam71-NLAll80_39,
resnet50,40,resnet50-imagenet_origin-Edge2-NLAll4-MDtype12-NLAll16-NLAll32_40,
resnet50,41,resnet50-imagenet_origin-Edge2-NLAll4-MDtype5-MParam56_41,
resnet50,42,resnet50-imagenet_origin-Edge2-MParam21_42,0.2151191812008619
resnet50,43,resnet50-imagenet_origin-Edge2-NLAll8-MDtype72_43,0.2151191812008619
resnet50,44,resnet50-imagenet_origin-LMerg1-Edge14-LMerg15-NLAll45_44,0.2151191812008619
resnet50,45,resnet50-imagenet_origin-LMerg1-Edge14-MDtype19-MDims76_45,0.2151191812008619
resnet50,46,resnet50-imagenet_origin-MDims0-MDims70_46,0.0
resnet50,47,resnet50-imagenet_origin-Edge2-NLAll4-MParam6_47,0.9597139582037926
resnet50,48,resnet50-imagenet_origin-Edge2-NLAll4-MParam6-SpecialI7-MShape38-NLAll46-MParam59-NLAll83_48,0.9597139582037926
resnet50,49,resnet50-imagenet_origin-Edge2-NLAll4-MParam6-MParam35-Edge98_49,0.4802174679934978
resnet50,50,resnet50-imagenet_origin-LMerg1-Edge11-MParam18-NLAll85-LMerg94_50,0.4802174679934978
resnet50,51,resnet50-imagenet_origin-Edge2-NLAll8-SpecialI10_51,
resnet50,52,resnet50-imagenet_origin-MDims0-Edge75_52,3.168672114610672
resnet50,53,resnet50-imagenet_origin-Edge2-NLAll4-MParam6-SpecialI7-MShape38-NLAll46-MParam59_53,3.168672114610672
resnet50,54,resnet50-imagenet_origin-MDims0-SpecialI28_54,
resnet50,55,resnet50-imagenet_origin-LMerg1_55,
resnet50,56,resnet50-imagenet_origin-Edge2-NLAll4-MParam6-SpecialI7-MDims64_56,
resnet50,57,resnet50-imagenet_origin-Edge2-NLAll4-MDtype5-LMerg23-NLAll63_57,
resnet50,58,resnet50-imagenet_origin-LMerg1-Edge14-Edge47-Edge54-NLAll84_58,
resnet50,59,resnet50-imagenet_origin-LMerg1-NLAll48_59,
resnet50,60,resnet50-imagenet_origin-LMerg1-Edge14-Edge47-MParam82_60,
resnet50,61,resnet50-imagenet_origin-LMerg1-LMerg17-LMerg39_61,
resnet50,62,resnet50-imagenet_origin-Edge2-NLAll4-MParam6-SpecialI7_62,
resnet50,63,resnet50-imagenet_origin-Edge2-NLAll4-MParam6-SpecialI7-MShape38-NLAll44-MDims61-NLAll78-MDtype96_63,
resnet50,64,resnet50-imagenet_origin-Edge2-NLAll4-MParam6-SpecialI7-MShape38-NLAll44-MDims61-NLAll78_64,
resnet50,65,resnet50-imagenet_origin-Edge2-NLAll49_65,0.2159504536539316
resnet50,66,resnet50-imagenet_origin-Edge2-NLAll3-MDtype9-LMerg36_66,0.2159504536539316
resnet50,67,resnet50-imagenet_origin-Edge2_67,0.06626813707407564
resnet50,68,resnet50-imagenet_origin-LMerg1-Edge14-LMerg15_68,0.06626813707407564
resnet50,69,resnet50-imagenet_origin-Edge2-NLAll3-MDtype9-NLAll37-MDtype40-NLAll86-NLAll88_69,0.06626813707407564
resnet50,70,resnet50-imagenet_origin-Edge2-NLAll4-MParam6-MParam35_70,0.4745354726910591
resnet50,71,resnet50-imagenet_origin-Edge2-NLAll8-NLAll22-MParam71_71,0.4745354726910591
resnet50,72,resnet50-imagenet_origin-MParam31-NLAll58_72,0.000786974993388867
resnet50,73,resnet50-imagenet_origin-LMerg1-Edge11-LMerg24-NLAll25_73,0.000786974993388867
resnet50,74,resnet50-imagenet_origin-Edge2-NLAll4_74,0.8551305085420609
resnet50,75,resnet50-imagenet_origin-Edge2-NLAll4-MParam6-SpecialI7-MShape38-NLAll44-MDims61-NLAll78-NLAll81_75,0.8551305085420609
resnet50,76,resnet50-imagenet_origin-Edge2-NLAll4-MDtype5-MParam56-NLAll68_76,0.8551305085420609
resnet50,77,resnet50-imagenet_origin-Edge2-NLAll4-MParam6-SpecialI7-MShape38-NLAll46-MParam59-SpecialI93_77,0.8551305085420609
resnet50,78,resnet50-imagenet_origin-Edge2-NLAll3-MDtype9-NLAll37-MParam89_78,0.8551305085420609
resnet50,79,resnet50-imagenet_origin-LMerg1-Edge14-Edge47-Edge54_79,0.8551305085420609
resnet50,80,resnet50-imagenet_origin-Edge2-NLAll4-LMerg91_80,0.5659123733639717
resnet50,81,resnet50-imagenet_origin-MDims13-Edge65_81,1.466912478208542
resnet50,82,resnet50-imagenet_origin-MDims0-MShape41_82,0.0
resnet50,83,resnet50-imagenet_origin-LMerg1-Edge11_83,0.0
resnet50,84,resnet50-imagenet_origin-Edge2-NLAll4-MParam6-SpecialI7-MShape38-NLAll44_84,0.0
resnet50,85,resnet50-imagenet_origin-Edge2-NLAll3-MDtype9-NLAll37-MDtype40_85,0.0
resnet50,86,resnet50-imagenet_origin-LMerg1-Edge14_86,0.0
resnet50,87,resnet50-imagenet_origin-Edge2-NLAll4-MDtype12-NLAll16-LMerg51_87,2.905262172222137
resnet50,88,resnet50-imagenet_origin-Edge2-NLAll4-MDtype5-LMerg23_88,2.905262172222137
resnet50,89,resnet50-imagenet_origin-LMerg1-Edge14-Edge47-Edge54-NLAll99_89,2.905262172222137
resnet50,90,resnet50-imagenet_origin-Edge2-NLAll4-MDtype12_90,0.763202965259552
resnet50,91,resnet50-imagenet_origin-Edge2-NLAll4-MParam6-MDtype42_91,0.58980393409729
resnet50,92,resnet50-imagenet_origin-Edge2-NLAll3-MDtype9-NLAll37-MDtype40-NLAll86_92,0.58980393409729
resnet50,93,resnet50-imagenet_origin-Edge2-NLAll3-MDtype9-LMerg36-MDtype97_93,0.58980393409729
resnet50,94,resnet50-imagenet_origin-Edge2-NLAll8-NLAll22_94,0.58980393409729
resnet50,95,resnet50-imagenet_origin-Edge2-NLAll4-MParam6-MDtype30_95,0.6780807301402092
resnet50,96,resnet50-imagenet_origin-Edge2-NLAll8-NLAll22-MParam71-NLAll80-MDtype92_96,0.6780807301402092
resnet50,97,resnet50-imagenet_origin-Edge2-NLAll4-MDtype5-NLAll26_97,0.6780807301402092
alexnet,1,alexnet-cifar10_origin-Edge0-MParam12-MDtype30-LMerg75-MDtype96_1,-1.0
alexnet,2,alexnet-cifar10_origin-Edge0-MDims3-MShape9-MParam11-MShape13_2,-1.0
alexnet,3,alexnet-cifar10_origin-Edge0-MParam12-MDtype30_3,-1.0
alexnet,4,alexnet-cifar10_origin-Edge0-MParam12-LMerg20-Edge35_4,-1.0
alexnet,5,alexnet-cifar10_origin-MDims37-NLAll41-MDims42-LMerg59-NLAll70_5,-1.0
alexnet,6,alexnet-cifar10_origin-MDims1_6,-1.0
alexnet,7,alexnet-cifar10_origin-Edge0-MDims3-MDtype5-MParam16-NLAll52-MParam84_7,-1.0
alexnet,8,alexnet-cifar10_origin-Edge0-NLAll6-MParam31-Edge68_8,-1.0
alexnet,9,alexnet-cifar10_origin-Edge0-NLAll6-MParam31-MDtype45-NLAll55_9,-1.0
alexnet,10,alexnet-cifar10_origin-Edge0-MDims3-MDtype5-MParam50-Edge51_10,-1.0
alexnet,11,alexnet-cifar10_origin-Edge23-MDtype36-NLAll48_11,-1.0
alexnet,12,alexnet-cifar10_origin-MDims37-NLAll41_12,-1.0
alexnet,13,alexnet-cifar10_origin-MDims37-NLAll41-MDims42_13,-1.0
alexnet,14,alexnet-cifar10_origin-Edge0-MShape7-LMerg58_14,-1.0
alexnet,15,alexnet-cifar10_origin-Edge0-MDims3-MDtype5-MShape18_15,2.903935521841049
alexnet,16,alexnet-cifar10_origin-MParam33-MDtype46_16,2.903935521841049
alexnet,17,alexnet-cifar10_origin-Edge0-NLAll6-MParam31-Edge68-MParam73_17,2.903935521841049
alexnet,18,alexnet-cifar10_origin-Edge0-MDims3-MDtype5-NLAll8-MDims29_18,8.74600350856781
alexnet,19,alexnet-cifar10_origin-Edge0-MDims3-MShape9-MParam11-MShape13-SpecialI66_19,
alexnet,20,alexnet-cifar10_origin-Edge0-MDims3-MDtype5-MParam16-MDims17_20,8.547489583492279
alexnet,21,alexnet-cifar10_origin-MParam33-MParam54_21,0.7030230797827244
alexnet,22,alexnet-cifar10_origin-Edge0-MDims3-MShape9_22,0.701210156083107
alexnet,23,alexnet-cifar10_origin-Edge0-MDims3-MDtype5-NLAll28-NLAll53_23,0.701210156083107
alexnet,24,alexnet-cifar10_origin-Edge0-MDims3-MShape9-MDims40-Edge87_24,0.8940811455249786
alexnet,25,alexnet-cifar10_origin-Edge0-MDims3-MShape9-MParam11-MDtype21_25,0.8940811455249786
alexnet,26,alexnet-cifar10_origin-Edge0-MDims3-MShape9-MDims40-NLAll69_26,0.8940811455249786
alexnet,27,alexnet-cifar10_origin-Edge0-MDims3-MDtype5-MShape67_27,0.8940811455249786
alexnet,28,alexnet-cifar10_origin-Edge0-MParam12-MDtype30-MParam63_28,0.8940811455249786
alexnet,29,alexnet-cifar10_origin-Edge0-NLAll10-MDims60_29,0.8940811455249786
alexnet,30,alexnet-cifar10_origin-Edge0-MDims3-SpecialI4_30,
alexnet,31,alexnet-cifar10_origin-Edge0-MDims3-MDtype5-MParam50-LMerg62_31,
alexnet,32,alexnet-cifar10_origin_32,0.0993911664118059
alexnet,33,alexnet-cifar10_origin-Edge0-MDims3-MDtype5-MParam16-NLAll52_33,0.0993911664118059
alexnet,34,alexnet-cifar10_origin-MDims37_34,0.1051872714888304
alexnet,35,alexnet-cifar10_origin-Edge0-MDims3-MDtype5-NLAll8-MParam24_35,8.550778448581696
alexnet,36,alexnet-cifar10_origin-Edge0-MDims3-MDtype5-MParam50_36,1.301921434700489
alexnet,37,alexnet-cifar10_origin-Edge0-MDims3-MShape9-MDims40_37,0.6336697116494179
alexnet,38,alexnet-cifar10_origin-Edge0-NLAll6_38,0.6336697116494179
alexnet,39,alexnet-cifar10_origin-Edge0-MDims3-MDtype5-Edge27_39,8.660566091537476
alexnet,40,alexnet-cifar10_origin-Edge0-MParam12-LMerg34-LMerg81_40,8.660566091537476
alexnet,41,alexnet-cifar10_origin-Edge0-NLAll6-MParam31-MDtype45_41,8.660566091537476
alexnet,42,alexnet-cifar10_origin-MParam33-MDtype46-LMerg71_42,8.660566091537476
alexnet,43,alexnet-cifar10_origin-MParam33_43,0.159271027892828
alexnet,44,alexnet-cifar10_origin-Edge23-MDtype36_44,8.026295721530914
alexnet,45,alexnet-cifar10_origin-Edge0-MDims3-MDtype5-MParam16-MDims17-Edge22-NLAll86_45,8.026295721530914
alexnet,46,alexnet-cifar10_origin-Edge0-MParam12-MDtype30-LMerg75_46,8.026295721530914
alexnet,47,alexnet-cifar10_origin-Edge0-MParam12-MDtype32-MDtype93_47,7.972090065479279
alexnet,48,alexnet-cifar10_origin-Edge23_48,7.836490154266357
alexnet,49,alexnet-cifar10_origin-Edge0-MDims3-MDtype5-MParam16_49,8.331201255321503
alexnet,50,alexnet-cifar10_origin-Edge0-MDims3-MDtype5-NLAll8_50,8.465157508850098
alexnet,51,alexnet-cifar10_origin-Edge0-NLAll6-MParam31-MDtype45-MParam76_51,8.465157508850098
alexnet,52,alexnet-cifar10_origin-Edge0-MDims3-MDtype5_52,8.52537077665329
alexnet,53,alexnet-cifar10_origin-Edge0-MDims3_53,8.533559203147888
alexnet,54,alexnet-cifar10_origin-Edge0-NLAll6-MParam31-Edge68-LMerg80_54,8.533559203147888
alexnet,55,alexnet-cifar10_origin-Edge0-NLAll6-MParam31-MParam38_55,8.533559203147888
alexnet,56,alexnet-cifar10_origin-Edge0-MDims3-MShape9-LMerg74_56,0.8154203668236732
alexnet,57,alexnet-cifar10_origin-MParam33-LMerg61_57,0.8154203668236732
alexnet,58,alexnet-cifar10_origin-Edge0-MDims3-MShape9-MParam11_58,0.02739324956201017
alexnet,59,alexnet-cifar10_origin-SpecialI2_59,
alexnet,60,alexnet-cifar10_origin-Edge0-MParam12-MDtype32_60,8.281766891479492
alexnet,61,alexnet-cifar10_origin-Edge0-MParam12-MDtype30-MParam63-NLAll79_61,8.281766891479492
alexnet,62,alexnet-cifar10_origin-Edge0-MDims3-MShape9-MShape19_62,8.281766891479492
alexnet,63,alexnet-cifar10_origin-MParam33-MDtype46-MParam99_63,8.281766891479492
alexnet,64,alexnet-cifar10_origin-Edge0-MParam12_64,8.04154121875763
alexnet,65,alexnet-cifar10_origin-Edge23-LMerg56_65,7.959514856338501
alexnet,66,alexnet-cifar10_origin-Edge0-MParam12-MDtype30-LMerg75-MShape91_66,7.959514856338501
alexnet,67,alexnet-cifar10_origin-Edge0-MParam12-LMerg20_67,7.973292827606201
alexnet,68,alexnet-cifar10_origin-Edge0-NLAll6-MParam31-MParam38-LMerg64_68,7.973292827606201
alexnet,69,alexnet-cifar10_origin-Edge0-NLAll6-MParam31-MParam38-MDims57_69,7.973292827606201
alexnet,70,alexnet-cifar10_origin-MParam33-MDtype46-LMerg49_70,7.973292827606201
alexnet,71,alexnet-cifar10_origin-Edge0-NLAll6-MParam31-MParam38-NLAll47_71,7.973292827606201
alexnet,72,alexnet-cifar10_origin-Edge0-MDims3-MDtype5-MParam16-NLAll52-MDtype92_72,7.973292827606201
alexnet,73,alexnet-cifar10_origin-MParam33-MShape94_73,0.004539030982414261
alexnet,74,alexnet-cifar10_origin-Edge23-LMerg56-Edge82_74,8.320905089378357
alexnet,75,alexnet-cifar10_origin-Edge0-MParam12-LMerg34_75,7.952061533927917
alexnet,76,alexnet-cifar10_origin-Edge0-MShape7_76,0.6087518483400345
alexnet,77,alexnet-cifar10_origin-Edge0-NLAll6-MParam31-MDtype45-NLAll55-NLAll88_77,0.6087518483400345
alexnet,78,alexnet-cifar10_origin-Edge0-MDims3-MDtype5-MParam16-MDims17-Edge22-MDtype83_78,0.6087518483400345
alexnet,79,alexnet-cifar10_origin-Edge0-NLAll10-NLAll39_79,0.6087518483400345
alexnet,80,alexnet-cifar10_origin-Edge0-MDims3-MDtype5-NLAll28_80,0.6087518483400345
alexnet,81,alexnet-cifar10_origin-Edge0-MDims3-MDtype5-MParam16-MDims17-Edge22_81,8.324863374233246
alexnet,82,alexnet-cifar10_origin-Edge0-MParam12-MDtype30-MParam63-NLAll72_82,8.324863374233246
alexnet,83,alexnet-cifar10_origin-Edge0-NLAll10_83,8.324863374233246
alexnet,84,alexnet-cifar10_origin-MParam33-NLAll78_84,8.324863374233246
alexnet,85,alexnet-cifar10_origin-SpecialI2-Edge44_85,
alexnet,86,alexnet-cifar10_origin-Edge0-MDims3-MDtype5-MParam16-MDims17-Edge65_86,8.306991398334503
alexnet,87,alexnet-cifar10_origin-Edge0-MDims3-MShape9-MParam11-MShape13-Edge25-SpecialI77_87,
alexnet,88,alexnet-cifar10_origin-Edge0_88,8.372615277767181
alexnet,89,alexnet-cifar10_origin-Edge0-MDims3-MShape9-MParam11-MShape13-Edge25_89,0.01048000488663092
alexnet,90,alexnet-cifar10_origin-Edge0-MParam12-MDtype30-MParam63-NLAll72-NLAll89_90,0.01048000488663092
alexnet,91,alexnet-cifar10_origin-Edge0-NLAll6-MParam31_91,0.01048000488663092
alexnet,92,alexnet-cifar10_origin-Edge0-MDims3-MDtype5-MParam16-MDims17-Edge22-MDtype83-NLAll95_92,0.01048000488663092
alexnet,93,alexnet-cifar10_origin-MDims37-NLAll41-MDims42-LMerg59_93,0.01048000488663092
alexnet,94,alexnet-cifar10_origin-Edge23-NLAll97_94,0.01048000488663092
alexnet,95,alexnet-cifar10_origin-Edge0-MDims3-MShape9-MParam11-MShape13-Edge25-MParam85-MDims98_95,0.005426409479696304
alexnet,96,alexnet-cifar10_origin-Edge0-MDims3-LMerg43_96,8.75843632221222
alexnet,97,alexnet-cifar10_origin-Edge0-MDims3-MShape9-MParam11-MShape13-Edge25-MParam85_97,0.00864481262397021
alexnet,98,alexnet-cifar10_origin-MDims1-MShape26_98,0.08107932284474373
mobilenetv2,1,mobilenet-imagenet_origin-MDims0-SpecialI8-MParam10-MParam39-LMerg54_1,1.708240654352267e-05
mobilenetv2,2,mobilenet-imagenet_origin-MParam5-NLAll6-MShape80_2,1.708240654352267e-05
mobilenetv2,3,mobilenet-imagenet_origin-MDims0-SpecialI8-MDtype35-MDtype36_3,1.708240654352267e-05
mobilenetv2,4,mobilenet-imagenet_origin-MDims0-SpecialI8-MDims25-MDtype42-LMerg64-MDtype79_4,1.708240654352267e-05
mobilenetv2,5,mobilenet-imagenet_origin-MParam5-NLAll6-Edge9-NLAll11_5,1.708240654352267e-05
mobilenetv2,6,mobilenet-imagenet_origin-MParam5-MDtype29-LMerg31_6,1.708240654352267e-05
mobilenetv2,7,mobilenet-imagenet_origin-MDtype1-MShape3_7,0.0001212025927088689
mobilenetv2,8,mobilenet-imagenet_origin-MDtype1-Edge61-MParam63_8,2.705656285684199e-07
mobilenetv2,9,mobilenet-imagenet_origin-MDtype1-MShape2-MDims7-Edge28-MDtype33-SpecialI37_9,
mobilenetv2,10,mobilenet-imagenet_origin-MDims0-SpecialI8-MParam10-MParam39-MDtype49_10,1.961738473710284e-05
mobilenetv2,11,mobilenet-imagenet_origin-MDtype1-MShape3-MShape13_11,0.001139881569542922
mobilenetv2,12,mobilenet-imagenet_origin-MParam5-NLAll6-Edge9-MDtype19-MDims47-MParam73_12,0.001139881569542922
mobilenetv2,13,mobilenet-imagenet_origin-MDtype1-MShape2-MDims41-Edge43-NLAll59_13,0.005957708170171827
mobilenetv2,14,mobilenet-imagenet_origin-MDtype1-Edge61_14,1.600333483509075e-07
mobilenetv2,15,mobilenet-imagenet_origin-MParam5-NLAll6-Edge9-MDtype19-Edge30-MDtype32-Edge65_15,1.600333483509075e-07
mobilenetv2,16,mobilenet-imagenet_origin-MParam5-NLAll6-Edge9-MDtype19-NLAll60_16,1.600333483509075e-07
mobilenetv2,17,mobilenet-imagenet_origin-MDims0-NLAll92_17,1.600333483509075e-07
mobilenetv2,18,mobilenet-imagenet_origin-MDtype1-MShape2-MDims7-Edge28_18,
mobilenetv2,19,mobilenet-imagenet_origin-MParam5-NLAll6-LMerg26-SpecialI72_19,
mobilenetv2,20,mobilenet-imagenet_origin-MDims0-SpecialI8_20,1.941493280810391e-05
mobilenetv2,21,mobilenet-imagenet_origin-MDtype1-MShape2-MDims7-Edge28-MDtype33_21,
mobilenetv2,22,mobilenet-imagenet_origin-MDims0-SpecialI8-MDims25-Edge68-MDtype75_22,0.1484923912212253
mobilenetv2,23,mobilenet-imagenet_origin-MDtype1-MShape2_23,
mobilenetv2,24,mobilenet-imagenet_origin-MDims0-SpecialI8-MParam10-LMerg50_24,2.642853087309049e-05
mobilenetv2,25,mobilenet-imagenet_origin-MDims0-Edge69_25,0.0001909835536935134
mobilenetv2,26,mobilenet-imagenet_origin-MDtype1-MParam20-MShape22_26,5.883224929448261e-07
mobilenetv2,27,mobilenet-imagenet_origin-MDtype1-MShape2-MDims7-Edge28-MDtype33-MDims40_27,
mobilenetv2,28,mobilenet-imagenet_origin-MDtype1-MParam48_28,0.0
mobilenetv2,29,mobilenet-imagenet_origin-MDims0-SpecialI8-MDims25-Edge68-MDtype75-MDims83_29,0.08793485822388902
mobilenetv2,30,mobilenet-imagenet_origin-Edge4-Edge14-SpecialI38_30,
mobilenetv2,31,mobilenet-imagenet_origin-Edge4-Edge14_31,0.9880343526601791
mobilenetv2,32,mobilenet-imagenet_origin-MParam5-NLAll6-MShape80-NLAll85_32,0.9880343526601791
mobilenetv2,33,mobilenet-imagenet_origin-MParam5-NLAll6-Edge9-NLAll11-Edge87_33,0.9880343526601791
mobilenetv2,34,mobilenet-imagenet_origin-MDims0-Edge12_34,1.718526590366309e-05
mobilenetv2,35,mobilenet-imagenet_origin-MParam5-MDtype29-LMerg31-MParam58-NLAll76_35,1.718526590366309e-05
mobilenetv2,36,mobilenet-imagenet_origin-MParam5-NLAll6-Edge9-MDtype19-MDims47-MParam73-NLAll86_36,1.718526590366309e-05
mobilenetv2,37,mobilenet-imagenet_origin-MParam5-MDtype29_37,0.0
mobilenetv2,38,mobilenet-imagenet_origin-MDims0-SpecialI8-MDims25-MDtype42-NLAll93_38,0.0
mobilenetv2,39,mobilenet-imagenet_origin-MParam5-NLAll6-MParam74_39,0.0
mobilenetv2,40,mobilenet-imagenet_origin-MParam5-NLAll6-Edge9-MDtype19-MDims47_40,0.0
mobilenetv2,41,mobilenet-imagenet_origin-MParam5-NLAll6-Edge9-MDtype19-Edge30-MDims84_41,0.0
mobilenetv2,42,mobilenet-imagenet_origin-MParam5-NLAll6-Edge9_42,0.0
mobilenetv2,43,mobilenet-imagenet_origin_43,6.180867728744488e-07
mobilenetv2,44,mobilenet-imagenet_origin-MDtype1_44,0.0
mobilenetv2,45,mobilenet-imagenet_origin-MDims0-MDtype24-SpecialI70_45,0.0
mobilenetv2,46,mobilenet-imagenet_origin-MDims0-SpecialI8-MDims25-MDtype42-LMerg64-MParam77-MShape91_46,0.0
mobilenetv2,47,mobilenet-imagenet_origin-MDims0-SpecialI8-MDims25-Edge68_47,0.3298378717154264
mobilenetv2,48,mobilenet-imagenet_origin-MParam5-NLAll6-MDims44_48,0.3298378717154264
mobilenetv2,49,mobilenet-imagenet_origin-MDims0-SpecialI8-LMerg98_49,0.3298378717154264
mobilenetv2,50,mobilenet-imagenet_origin-MDtype1-MShape2-NLAll97_50,0.3298378717154264
mobilenetv2,51,mobilenet-imagenet_origin-Edge4-MParam67_51,8.883517622947693
mobilenetv2,52,mobilenet-imagenet_origin-Edge4-Edge14-MParam21_52,0.9010659530758858
mobilenetv2,53,mobilenet-imagenet_origin-MDims0-SpecialI8-MDtype35_53,0.9010659530758858
mobilenetv2,54,mobilenet-imagenet_origin-MDtype1-MShape2-MDims41-Edge43-NLAll59-NLAll82_54,0.9010659530758858
mobilenetv2,55,mobilenet-imagenet_origin-MDims0-SpecialI8-MDims25-MDtype42-LMerg64-MParam66_55,0.9010659530758858
mobilenetv2,56,mobilenet-imagenet_origin-MDims0-SpecialI8-MParam10-MParam39-LMerg53_56,2.483309140188794e-05
mobilenetv2,57,mobilenet-imagenet_origin-MDims0-SpecialI8-MDims25-MDtype42_57,2.483309140188794e-05
mobilenetv2,58,mobilenet-imagenet_origin-MDtype1-MShape2-MDims7-Edge28-MDtype33-MParam99_58,
mobilenetv2,59,mobilenet-imagenet_origin-MParam5-NLAll6-LMerg26_59,
mobilenetv2,60,mobilenet-imagenet_origin-MParam5-NLAll6-LMerg26-MParam95_60,
mobilenetv2,61,mobilenet-imagenet_origin-MParam5-MDtype29-LMerg31-Edge89_61,
mobilenetv2,62,mobilenet-imagenet_origin-MParam5-NLAll6-Edge9-MDtype19-Edge30_62,
mobilenetv2,63,mobilenet-imagenet_origin-MDtype1-MParam20-MDtype23_63,5.173044570483398e-07
mobilenetv2,64,mobilenet-imagenet_origin-MDims0_64,5.14508116111756e-07
mobilenetv2,65,mobilenet-imagenet_origin-MParam5-NLAll6-Edge9-MDtype19-MDims47-MDims52_65,5.14508116111756e-07
mobilenetv2,66,mobilenet-imagenet_origin-MDims0-NLAll78_66,5.367252242649556e-07
mobilenetv2,67,mobilenet-imagenet_origin-MParam5_67,0.0
mobilenetv2,68,mobilenet-imagenet_origin-MDims0-SpecialI8-MParam10-MParam39_68,1.980512024601921e-05
mobilenetv2,69,mobilenet-imagenet_origin-MDtype1-MParam20-MDtype23-LMerg34-MShape71_69,1.980512024601921e-05
mobilenetv2,70,mobilenet-imagenet_origin-MDims0-Edge12-MParam81_70,9.689810485724593e-05
mobilenetv2,71,mobilenet-imagenet_origin-MDims0-MDtype24_71,0.0
mobilenetv2,72,mobilenet-imagenet_origin-MParam5-NLAll6_72,0.0
mobilenetv2,73,mobilenet-imagenet_origin-MDims0-SpecialI8-MParam10-LMerg50-MParam62_73,1.638716329921408e-05
mobilenetv2,74,mobilenet-imagenet_origin-MDtype1-MParam20_74,0.0
mobilenetv2,75,mobilenet-imagenet_origin-MDtype1-MShape2-MDims41-Edge43_75,4.706080360961096e-07
mobilenetv2,76,mobilenet-imagenet_origin-MDims0-SpecialI8-MDims25-MDtype42-LMerg64-MParam77_76,4.706080360961096e-07
mobilenetv2,77,mobilenet-imagenet_origin-Edge4_77,9.060555517673492
mobilenetv2,78,mobilenet-imagenet_origin-MDtype1-MShape2-MDims41_78,0.001372768601868302
mobilenetv2,79,mobilenet-imagenet_origin-MDims0-SpecialI8-MDims25_79,1.227966629357979e-05
mobilenetv2,80,mobilenet-imagenet_origin-MParam5-NLAll6-Edge9-MDtype19-Edge30-MDtype32_80,1.227966629357979e-05
mobilenetv2,81,mobilenet-imagenet_origin-MDims0-SpecialI8-MParam10_81,1.926413199271337e-05
mobilenetv2,82,mobilenet-imagenet_origin-MParam5-MDtype29-MDtype55_82,2.188654519841293e-07
mobilenetv2,83,mobilenet-imagenet_origin-MParam5-MShape16_83,0.001259673008462414
mobilenetv2,84,mobilenet-imagenet_origin-MDims0-Edge12-MDtype27_84,4.965183512695148e-05
mobilenetv2,85,mobilenet-imagenet_origin-MDtype1-MShape2-MDims7_85,
mobilenetv2,86,mobilenet-imagenet_origin-MDims0-SpecialI8-MDims25-Edge68-MDtype75-LMerg94_86,
mobilenetv2,87,mobilenet-imagenet_origin-MParam5-NLAll6-Edge9-MDtype19_87,
mobilenetv2,88,mobilenet-imagenet_origin-MParam5-NLAll6-Edge9-NLAll11-Edge87-MParam96_88,
mobilenetv2,89,mobilenet-imagenet_origin-MDims0-NLAll51_89,0.001317532820394263
mobilenetv2,90,mobilenet-imagenet_origin-MDims0-SpecialI8-MDims25-MDtype42-LMerg64_90,0.001317532820394263
mobilenetv2,91,mobilenet-imagenet_origin-MParam5-MDtype29-LMerg31-MParam58_91,0.001317532820394263
mobilenetv2,92,mobilenet-imagenet_origin-MDims0-SpecialI8-MDims25-MDtype42-MParam56_92,0.001317532820394263
mobilenetv2,93,mobilenet-imagenet_origin-MDtype1-MShape2-MDims7-MDtype88_93,0.001317532820394263
mobilenetv2,94,mobilenet-imagenet_origin-MDtype1-MParam20-MDtype23-LMerg34_94,0.001317532820394263
lstm2,1,lstm2-price_origin-MParam0-MParam2-MShape36_1,-1.0
lstm2,2,lstm2-price_origin-LMerg1-NLAll60-MDims63-MShape80-NLAll96-MDims98_2,-1.0
lstm2,3,lstm2-price_origin-LMerg1-NLAll60-MParam72_3,-1.0
lstm2,4,lstm2-price_origin-Edge3-MDims5_4,-1.0
