URL,volunteer_1,volunteer_2,volunteer_3,volunteer_4,volunteer_5,volunteer_6,Final_label
https://gitee.com/mindspore/mindspore/issues/I61CAC,C2,B3,B2,B3,C2,B3,B3
https://gitee.com/mindspore/mindspore/issues/I4ZI36,B2,B2,B2,B2,B2,B2,B2
https://gitee.com/mindspore/mindspore/issues/I6A0VR,C2,C2,E1,E1,C2,E1,C2
https://gitee.com/mindspore/mindspore/issues/I5ZGIZ,B3,B3,C2,B2,B2,B3,B3
https://gitee.com/mindspore/mindspore/issues/I84TRZ,D1,D1,D1,D1,D1,D1,D1
https://gitee.com/mindspore/mindspore/issues/I4YOVB,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I69Z6X,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I8KIOJ,A1,A1,A1,A1,A1,A1,A1
https://gitee.com/mindspore/mindspore/issues/I687FA,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I69XVY,G1,G1,G2,G2,G2,G1,G1
https://gitee.com/mindspore/mindspore/issues/I695B2,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I69XPQ,E3,E3,E3,E3,E3,E3,E3
https://gitee.com/mindspore/mindspore/issues/I5QEO6,C2,C2,C2,E1,E1,C2,C2
https://gitee.com/mindspore/mindspore/issues/I8J4ZA,D1,D1,D1,D1,D1,D1,D1
https://gitee.com/mindspore/mindspore/issues/I69U91,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I69SHU,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I600CH,E1,F1,F1,F1,F1,E1,F1
https://gitee.com/mindspore/mindspore/issues/I5P7NB,D1,D1,D1,D1,D1,D1,D1
https://gitee.com/mindspore/mindspore/issues/I6A2DM,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I4YI3E,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I8RK3U,D1,D1,D1,D1,D1,D1,D1
https://gitee.com/mindspore/mindspore/issues/I6ALQB,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I83NWQ,G3,G2,G2,G2,G3,G2,G2
https://gitee.com/mindspore/mindspore/issues/I6BV86,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I6BTHW,A2,A2,A2,A2,A2,A2,A2
https://gitee.com/mindspore/mindspore/issues/I6BT7K,F1,F1,F1,F1,F1,F1,F1
https://gitee.com/mindspore/mindspore/issues/I8KGOQ,B1,G1,B1,G1,G1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I5YRCM,F1,F1,F1,F1,F1,F1,F1
https://gitee.com/mindspore/mindspore/issues/I6AYT8,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I6AXA5,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I5YZQ8,G1,G1,G1,G1,G1,G1,G1
https://gitee.com/mindspore/mindspore/issues/I5Z1T7,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I5RUSL,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I5Z3AR,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I5Z3IT,B3,B3,C2,C2,B3,C2,B3
https://gitee.com/mindspore/mindspore/issues/I6ANXS,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I6ALRL,A3,A3,A3,A3,A3,A3,A3
https://gitee.com/mindspore/mindspore/issues/I69N4T,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I8KISW,E1,E2,E1,E1,E1,E2,E1
https://gitee.com/mindspore/mindspore/issues/I6949F,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I5NRLQ,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I5031D,G2,G2,G2,G2,G2,G2,G2
https://gitee.com/mindspore/mindspore/issues/I86GP9,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I68YL2,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I6CB3Y,G2,G2,G1,G1,G1,G2,G2
https://gitee.com/mindspore/mindspore/issues/I5NX2O,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I8IO2D,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I86LVH,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I5P6EC,C2,C2,E1,C2,E1,C2,C2
https://gitee.com/mindspore/mindspore/issues/I8QETX,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I60OEA,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I5N1JM,C2,C2,A3,C2,C2,A3,C2
https://gitee.com/mindspore/mindspore/issues/I68TN7,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I798UY,A1,A1,A1,A1,A1,A1,A1
https://gitee.com/mindspore/mindspore/issues/I5M1XO,B1,B1,B1,C2,C2,B1,B1
https://gitee.com/mindspore/mindspore/issues/I79A1R,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I7313A,B2,B3,C2,B3,B3,C2,B3
https://gitee.com/mindspore/mindspore/issues/I5FDL0,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I72LO2,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I5SKAV,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I6Z43H,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I5T19W,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I5UGDV,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I5EZE7,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I5TSYZ,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I5EZDT,E1,E1,E1,E2,E1,E2,E1
https://gitee.com/mindspore/mindspore/issues/I5MAC3,F1,F1,F1,F1,F1,F1,F1
https://gitee.com/mindspore/mindspore/issues/I5EK0A,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I6YJBB,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I79P5Z,E1,E1,E1,B1,E1,B1,E1
https://gitee.com/mindspore/mindspore/issues/I7A273,D1,D1,D1,D1,D1,D1,D1
https://gitee.com/mindspore/mindspore/issues/I5UVIQ,F1,F1,F1,F1,F1,F1,F1
https://gitee.com/mindspore/mindspore/issues/I5MSZI,E1,C2,E1,E1,C2,E1,E1
https://gitee.com/mindspore/mindspore/issues/I5UVL4,A1,A1,A1,A1,A1,A1,A1
https://gitee.com/mindspore/mindspore/issues/I7A3C8,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I5EHDZ,E3,E2,E3,E3,E3,E2,E3
https://gitee.com/mindspore/mindspore/issues/I7A578,G5,G5,G5,G5,G5,G5,G5
https://gitee.com/mindspore/mindspore/issues/I5FX9E,A1,A1,A1,A1,A1,A1,A1
https://gitee.com/mindspore/mindspore/issues/I78H1Z,E1,E2,E2,E2,E1,E2,E2
https://gitee.com/mindspore/mindspore/issues/I5G8G6,E2,C2,C2,C2,C2,E2,C2
https://gitee.com/mindspore/mindspore/issues/I75NU6,C2,C2,B1,B1,B1,C2,C2
https://gitee.com/mindspore/mindspore/issues/I77IBB,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I77OLM,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I5ISQH,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I76T06,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I5OSQ2,G3,G3,G3,G3,G3,G3,G3
https://gitee.com/mindspore/mindspore/issues/I5R5OP,E2,E2,E3,E1,E3,E2,E2
https://gitee.com/mindspore/mindspore/issues/I5H8IG,B1,B1,B1,E1,B1,E1,B1
https://gitee.com/mindspore/mindspore/issues/I719FS,D1,D1,D1,D1,D1,D1,D1
https://gitee.com/mindspore/mindspore/issues/I780GA,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I6ZP8C,A2,A2,A2,A3,A2,A3,A2
https://gitee.com/mindspore/mindspore/issues/I5J8HQ,B3,B3,B3,B3,B3,B3,B3
https://gitee.com/mindspore/mindspore/issues/I76JG4,C2,A4,B3,A4,C2,B3,C2
https://gitee.com/mindspore/mindspore/issues/I5ODZ7,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I74S7C,E1,E1,B1,E1,E1,B1,E1
https://gitee.com/mindspore/mindspore/issues/I5GGWB,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I7864O,C2,C2,C2,B1,B1,C2,C2
https://gitee.com/mindspore/mindspore/issues/I5KT1S,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I71ZRE,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I5RIJB,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I5OC40,D2,D2,D2,D2,D2,D2,D2
https://gitee.com/mindspore/mindspore/issues/I5RKB7,E3,E3,E3,E3,E3,E3,E3
https://gitee.com/mindspore/mindspore/issues/I78744,G5,G5,G5,G5,G5,G5,G5
https://gitee.com/mindspore/mindspore/issues/I73ISJ,F1,F1,F1,F1,F1,F1,F1
https://gitee.com/mindspore/mindspore/issues/I6ZOVQ,F1,F2,F2,F2,F2,F1,F2
https://gitee.com/mindspore/mindspore/issues/I73H5Y,A1,A1,A1,A1,A1,A1,A1
https://gitee.com/mindspore/mindspore/issues/I77LPE,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I5KYJ9,F2,F2,F2,F2,F2,F2,F2
https://gitee.com/mindspore/mindspore/issues/I5NQMU,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I7A5TZ,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I7BXQH,G5,G5,G5,G5,G5,G5,G5
https://gitee.com/mindspore/mindspore/issues/I7A631,C2,C2,C2,E1,C2,E1,C2
https://gitee.com/mindspore/mindspore/issues/I7GFG7,A2,A2,A2,A2,A2,A2,A2
https://gitee.com/mindspore/mindspore/issues/I4ZP16,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I7GTBV,G3,G3,G3,G3,G3,G3,G3
https://gitee.com/mindspore/mindspore/issues/I4ZTMX,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I7GRHD,E1,C2,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I7GR79,F2,F2,F2,F2,F2,F2,F2
https://gitee.com/mindspore/mindspore/issues/I502TN,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I50LOZ,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I7GNJT,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I7GJ8O,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I7GHDO,A3,A3,A3,A3,A3,A3,A3
https://gitee.com/mindspore/mindspore/issues/I7GEBU,D1,D1,D1,D1,D1,D1,D1
https://gitee.com/mindspore/mindspore/issues/I4ZOTZ,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I51GMS,A3,A3,A3,A3,A3,A3,A3
https://gitee.com/mindspore/mindspore/issues/I7GBC2,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I51TMO,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I7G9IA,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I51YMO,G5,G5,G5,G5,G5,G5,G5
https://gitee.com/mindspore/mindspore/issues/I7G4S1,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I7G48Y,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I7FXIL,A4,A4,A4,A4,A4,A4,A4
https://gitee.com/mindspore/mindspore/issues/I53XCN,D2,D2,D2,D2,D2,D2,D2
https://gitee.com/mindspore/mindspore/issues/I7FQ55,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I7GXEA,G3,G3,G3,G3,G3,G3,G3
https://gitee.com/mindspore/mindspore/issues/I7HFBD,G5,G5,G5,G5,G5,G5,G5
https://gitee.com/mindspore/mindspore/issues/I560FV,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I7IOBF,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I7K093,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I4T32K,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I7JURB,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I4TG2C,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I4TKNI,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I4TKP9,F1,F2,F2,F2,F1,F2,F2
https://gitee.com/mindspore/mindspore/issues/I4TNJK,A4,A4,A4,A4,A4,A4,A4
https://gitee.com/mindspore/mindspore/issues/I4TPYT,G5,G5,G5,G5,G5,G5,G5
https://gitee.com/mindspore/mindspore/issues/I7IVUW,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I4TVBB,C2,A3,A3,A3,C2,A3,A3
https://gitee.com/mindspore/mindspore/issues/I4USK2,G5,G5,G5,G5,G5,G5,G5
https://gitee.com/mindspore/mindspore/issues/I7HGC1,D1,D1,D1,D1,D1,D1,D1
https://gitee.com/mindspore/mindspore/issues/I4VZLQ,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I4WCBN,F2,F2,F2,F2,F2,F2,F2
https://gitee.com/mindspore/mindspore/issues/I7IHP1,F2,F2,F2,F2,F2,F2,F2
https://gitee.com/mindspore/mindspore/issues/I4WYH9,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I4WZYZ,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I4Y8TY,G2,G3,G3,G3,G3,G2,G3
https://gitee.com/mindspore/mindspore/issues/I7IBZG,D1,D1,D1,D1,D1,D1,D1
https://gitee.com/mindspore/mindspore/issues/I7HWUN,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I4Z1XW,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I7HGLQ,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I53ZTN,F1,F1,F1,F1,F1,F1,F1
https://gitee.com/mindspore/mindspore/issues/I7EYPK,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I5E4DW,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I7B979,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I7BJER,F2,F2,F2,F2,F2,F2,F2
https://gitee.com/mindspore/mindspore/issues/I5BGL5,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I7BFGG,A3,A3,A3,A3,A3,A3,A3
https://gitee.com/mindspore/mindspore/issues/I7BF0Y,F1,F1,F1,B1,B1,F1,F1
https://gitee.com/mindspore/mindspore/issues/I7BEWD,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I7BC3R,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I5BQ95,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I5C20F,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I5C872,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I5CMKK,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I5D56B,B3,B3,B3,B3,B3,B3,B3
https://gitee.com/mindspore/mindspore/issues/I7C649,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I5D85W,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I7B8XM,F1,F1,E1,E1,F1,E1,F1
https://gitee.com/mindspore/mindspore/issues/I7B4S2,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I5DSH4,B2,B2,B2,B2,B2,B2,B2
https://gitee.com/mindspore/mindspore/issues/I5DUGX,A3,A3,A3,A3,A3,A3,A3
https://gitee.com/mindspore/mindspore/issues/I7AVI4,A3,A2,A3,A3,A2,A3,A3
https://gitee.com/mindspore/mindspore/issues/I7ATRS,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I5E3TC,G1,G1,B1,G1,G1,B1,G1
https://gitee.com/mindspore/mindspore/issues/I7AFDH,A4,A4,A4,A4,A4,A4,A4
https://gitee.com/mindspore/mindspore/issues/I5E4CP,B3,B3,B3,B3,B3,B3,B3
https://gitee.com/mindspore/mindspore/issues/I6YFFT,D1,D1,D1,D1,D1,D1,D1
https://gitee.com/mindspore/mindspore/issues/I7CD0V,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I7EYJA,A1,A1,A1,A1,A1,A1,A1
https://gitee.com/mindspore/mindspore/issues/I7E11E,E2,E2,E2,E2,E2,E2,E2
https://gitee.com/mindspore/mindspore/issues/I7EWW3,G1,G1,G1,G1,G1,G1,G1
https://gitee.com/mindspore/mindspore/issues/I56ASU,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I7EUX8,F1,F1,F1,F1,F1,F1,F1
https://gitee.com/mindspore/mindspore/issues/I7EUUV,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I7EU9U,F1,F1,F1,F1,F1,F1,F1
https://gitee.com/mindspore/mindspore/issues/I7EPR8,G3,G3,G3,G3,G3,G3,G3
https://gitee.com/mindspore/mindspore/issues/I7E4MC,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I7E4AZ,A4,A4,A4,A4,A4,A4,A4
https://gitee.com/mindspore/mindspore/issues/I56U3T,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I7E49L,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I7DSMF,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I5A73H,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I7DHOL,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I583KM,B3,B2,B3,B3,B2,B3,B3
https://gitee.com/mindspore/mindspore/issues/I7DGCJ,A4,C2,C2,C2,C2,A4,C2
https://gitee.com/mindspore/mindspore/issues/I58QCE,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I590CT,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I7D050,B2,B2,B2,B2,B2,B2,B2
https://gitee.com/mindspore/mindspore/issues/I59MVB,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I59NCX,C2,C2,B1,C2,C2,B1,C2
https://gitee.com/mindspore/mindspore/issues/I7CVMD,A3,A3,A3,A3,A3,A3,A3
https://gitee.com/mindspore/mindspore/issues/I7CVC4,C2,A4,C2,C2,C2,A4,C2
https://gitee.com/mindspore/mindspore/issues/I5UVQS,E1,E1,E1,C2,E1,C2,E1
https://gitee.com/mindspore/mindspore/issues/I7K61F,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I5V6BL,F1,F1,F1,F1,F1,F1,F1
https://gitee.com/mindspore/mindspore/issues/I6K56K,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I6KY6W,F1,F1,F1,F1,F1,F1,F1
https://gitee.com/mindspore/mindspore/issues/I6KY4H,A3,A3,A3,A3,A3,A3,A3
https://gitee.com/mindspore/mindspore/issues/I6KXU7,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I65VIV,A3,A3,A3,A3,A3,A3,A3
https://gitee.com/mindspore/mindspore/issues/I6KXH1,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I6KSOC,D1,D1,D1,D1,D1,D1,D1
https://gitee.com/mindspore/mindspore/issues/I661CK,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I667FZ,F1,F1,F1,F1,F1,F1,F1
https://gitee.com/mindspore/mindspore/issues/I6K9OS,D1,D1,D1,D1,D1,D1,D1
https://gitee.com/mindspore/mindspore/issues/I6K9HC,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I6K2NX,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I65OWK,D1,D1,D1,D1,D1,D1,D1
https://gitee.com/mindspore/mindspore/issues/I6JF72,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I6JEK3,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I66K8Z,D2,D2,D2,D2,D2,D2,D2
https://gitee.com/mindspore/mindspore/issues/I6JD4B,F1,F1,F1,F1,F1,F1,F1
https://gitee.com/mindspore/mindspore/issues/I6JCID,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I6J9H7,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I66QKU,D1,D1,D1,D1,D1,D1,D1
https://gitee.com/mindspore/mindspore/issues/I6J1TR,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I6IYC8,G3,G3,G3,G3,G3,G3,G3
https://gitee.com/mindspore/mindspore/issues/I6726E,A3,A3,A3,A3,A3,A3,A3
https://gitee.com/mindspore/mindspore/issues/I6KY7U,G2,G2,G2,G2,G2,G2,G2
https://gitee.com/mindspore/mindspore/issues/I6KZ93,A1,A1,A1,A1,A1,A1,A1
https://gitee.com/mindspore/mindspore/issues/I678IA,A1,A1,A1,A1,A1,A1,A1
https://gitee.com/mindspore/mindspore/issues/I64ZMW,E1,E1,C2,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I64HS4,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I64MBZ,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I64UM1,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I6MQS6,B1,G1,G1,G1,B1,G1,G1
https://gitee.com/mindspore/mindspore/issues/I6MQDE,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I64VZ4,G4,G4,F2,G4,F2,G4,G4
https://gitee.com/mindspore/mindspore/issues/I6MAVW,E2,E1,E2,E2,E2,E1,E2
https://gitee.com/mindspore/mindspore/issues/I64Y79,A3,A3,A3,A3,A3,A3,A3
https://gitee.com/mindspore/mindspore/issues/I64Y8E,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I64ZAN,B2,B2,B2,B2,B2,B2,B2
https://gitee.com/mindspore/mindspore/issues/I6LJ77,G5,C2,C2,G5,G5,C2,G5
https://gitee.com/mindspore/mindspore/issues/I6L0TP,C2,C2,C2,E1,E1,C2,C2
https://gitee.com/mindspore/mindspore/issues/I650ZN,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I65541,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I655P7,G2,G2,G2,G2,G2,G2,G2
https://gitee.com/mindspore/mindspore/issues/I6LBRT,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I6L9A2,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I65CNN,E2,E2,E2,E2,E2,E2,E2
https://gitee.com/mindspore/mindspore/issues/I65DAH,A1,A1,A2,A1,A2,A1,A1
https://gitee.com/mindspore/mindspore/issues/I65DBK,D1,D1,D1,D1,D1,D1,D1
https://gitee.com/mindspore/mindspore/issues/I65DEJ,F1,F1,F1,F1,F1,F1,F1
https://gitee.com/mindspore/mindspore/issues/I6L142,E2,E2,E2,E2,E2,E2,E2
https://gitee.com/mindspore/mindspore/issues/I6IWOH,A4,A4,A4,A4,A4,A4,A4
https://gitee.com/mindspore/mindspore/issues/I67IE7,E2,E2,E2,E3,E3,E2,E2
https://gitee.com/mindspore/mindspore/issues/I6YDXP,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I6D9WT,B3,B3,B3,B3,B3,B3,B3
https://gitee.com/mindspore/mindspore/issues/I6E15L,F2,F2,F2,F1,F1,F2,F2
https://gitee.com/mindspore/mindspore/issues/I6DZG4,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I6DX0K,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I6A2GT,D2,D2,D2,D2,D2,D2,D2
https://gitee.com/mindspore/mindspore/issues/I6A2UC,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I6AER7,G4,G4,G4,G4,G4,G4,G4
https://gitee.com/mindspore/mindspore/issues/I6ALXU,C1,C1,C1,C1,C1,C1,C1
https://gitee.com/mindspore/mindspore/issues/I6DHG8,G1,G1,G1,G1,G1,G1,G1
https://gitee.com/mindspore/mindspore/issues/I6AOJQ,B1,B1,B1,G1,B1,G1,B1
https://gitee.com/mindspore/mindspore/issues/I6DA68,E1,E1,E1,E1,E1,E1,E1
https://gitee.com/mindspore/mindspore/issues/I6D8NJ,C2,C2,C2,C2,C2,C2,C2
https://gitee.com/mindspore/mindspore/issues/I6E600,B3,B3,B3,B3,B3,B3,B3
https://gitee.com/mindspore/mindspore/issues/I6AR18,A3,A3,A3,A3,A3,A3,A3
https://gitee.com/mindspore/mindspore/issues/I6CPFZ,A1,A1,A1,A1,A1,A1,A1
https://gitee.com/mindspore/mindspore/issues/I6COA0,B1,B1,B1,B1,B1,B1,B1
https://gitee.com/mindspore/mindspore/issues/I6CO8E,E3,E3,E3,E2,E3,E2,E3
https://gitee.com/mindspore/mindspore/issues/I6CO2E,B1,B1,B1,B1,B1,B1,B1
