model_name,iterations,Output_Distance_ms_PyTorch,Output_Distance_PyTorch_ONNX,Output_Distance_ms_ONNX
openpose,40,0.00081627554,0.12810183,0.12868765
openpose,44,0.00081627554,0.12810183,0.12868765
openpose,48,0.002247012,0.21470742,0.21457303
openpose,52,0.1264295,0.24608362,0.30224234
openpose,56,0.08762475,1.0403858,1.0892947
openpose,60,0.010834497,0.21547644,0.21573947
openpose,64,0.028604103,0.8436494,0.8639135
openpose,68,0.013659432,0.7151924,0.7130024
openpose,72,0.042880703,1.8879051,1.9245124
openpose,76,1.3152027,51.24001,52.34445
openpose,80,0.885789,48.389416,49.167057
openpose,84,0.1977984,10.66827,10.690432
openpose,88,2.8815348,47.43347,47.362053
openpose,92,4.296979,22.617294,22.289318
openpose,96,0.4226788,109.93789,110.35966
openpose,100,0.15225019,45.974483,46.124256
